species_name,x,y
Heuchera americana,-78.0292,38.3419
Heuchera americana,-78.0292,38.3419
Heuchera americana,-77.96388,39.45611
Heuchera americana,-77.8392,38.7922
Heuchera americana,-77.8392,38.7922
Heuchera americana,-77.8342,39.1111
Heuchera americana,-77.82,40.91944
Heuchera americana,-77.715,39.1367
Heuchera americana,-77.7133,38.8236
Heuchera americana,-77.5394,39.2758
Heuchera americana,-77.5206,39.1639
Heuchera americana,-77.5206,39.1639
Heuchera americana,-77.5206,39.1639
Heuchera americana,-77.5206,39.1639
Heuchera americana,-77.5206,39.1639
Heuchera americana,-77.4661,38.7967
Heuchera americana,-77.4442,39.0711
Heuchera americana,-77.36667,39.75
Heuchera americana,-77.3067,38.8461
Heuchera americana,-77.2886,38.9981
Heuchera americana,-77.23896,38.98322
Heuchera americana,-77.1947,38.9775
Heuchera americana,-77.1767,38.9694
Heuchera americana,-77.1767,38.9694
Heuchera americana,-77.1767,38.9694
Heuchera americana,-77.1767,38.9694
Heuchera americana,-77.1767,38.9694
Heuchera americana,-77.1767,38.9694
Heuchera americana,-77.1492,38.9725
Heuchera americana,-77.1492,38.9725
Heuchera americana,-77.1428,38.9689
Heuchera americana,-77.1144,38.93
Heuchera americana,-77.0728,38.8967
Heuchera americana,-77.0575,38.8994
Heuchera americana,-77.0575,38.8994
Heuchera americana,-77.0575,38.8994
Heuchera americana,-77.0575,38.8994
Heuchera americana,-77.0472,38.935
Heuchera americana,-77.0472,38.935
Heuchera americana,-77.0367,38.895
Heuchera americana,-77.0367,38.895
Heuchera americana,-77.0367,38.895
Heuchera americana,-77.0367,38.895
Heuchera americana,-77.0367,38.895
Heuchera americana,-77.0367,38.895
Heuchera americana,-77.0367,38.895
Heuchera americana,-77.0367,38.895
Heuchera americana,-77.03638,38.895
Heuchera americana,-77.0078,38.9778
Heuchera americana,-76.995,38.8506
Heuchera americana,-76.9664,38.9103
Heuchera americana,-76.96503,38.90863
Heuchera americana,-76.96503,38.90863
Heuchera americana,-76.96503,38.90863
Heuchera americana,-76.85556,40.89468
Heuchera americana,-76.8486,39.0992
Heuchera americana,-76.52888,39.49166
Heuchera americana,-75.96555,40.30777
Heuchera americana,-75.16611,40.52972
Heuchera americana,-74.97937,40.42169
Heuchera americana,-74.69666,40.78416
Heuchera americana,-74.22277,40.68944
Heuchera americana,-74.19861,40.97055
Heuchera americana,-73.80666,40.87446
Heuchera americana,-73.6387,41.0692
Heuchera americana,-73.50944,41.67583
Heuchera americana,-73.4216,41.6041
Heuchera americana,-73.33638,41.61333
Heuchera americana,-73.3145,41.6523
Heuchera americana,-73.3006,41.554
Heuchera americana,-73.2821,41.4201
Heuchera americana,-73.2725,41.17583
Heuchera americana,-73.27194,41.17583
Heuchera americana,-73.23694,41.47611
Heuchera americana,-73.2328,41.4744
Heuchera americana,-73.2327,41.4745
Heuchera americana,-73.2327,41.4745
Heuchera americana,-73.2327,41.4745
Heuchera americana,-73.22166,41.52055
Heuchera americana,-73.21305,41.48138
Heuchera americana,-73.21305,41.48138
Heuchera americana,-73.21305,41.47361
Heuchera americana,-73.21305,41.48138
Heuchera americana,-73.2072,41.5614
Heuchera americana,-73.2072,41.5614
Heuchera americana,-73.20472,41.16694
Heuchera americana,-73.20416,41.58277
Heuchera americana,-73.196,41.1932
Heuchera americana,-73.196,41.1932
Heuchera americana,-73.1931,41.7413
Heuchera americana,-73.1931,41.7413
Heuchera americana,-73.17472,41.57611
Heuchera americana,-73.16166,41.46444
Heuchera americana,-73.13916,41.53027
Heuchera americana,-73.1351,41.4313
Heuchera americana,-73.1351,41.4313
Heuchera americana,-73.1303,41.2097
Heuchera americana,-73.1177,41.616
Heuchera americana,-73.09305,41.31638
Heuchera americana,-73.08305,41.67083
Heuchera americana,-73.083,41.3264
Heuchera americana,-73.06861,41.45694
Heuchera americana,-73.0625,41.44277
Heuchera americana,-73.0625,41.44277
Heuchera americana,-73.059,41.2281
Heuchera americana,-73.0568,41.4389
Heuchera americana,-73.0567,41.4389
Heuchera americana,-73.0518,41.489
Heuchera americana,-73.03611,41.55833
Heuchera americana,-73.0361,41.5583
Heuchera americana,-73.036,41.5583
Heuchera americana,-73.036,41.5583
Heuchera americana,-73.036,41.5583
Heuchera americana,-73.0272,41.2826
Heuchera americana,-72.9316,41.407
Heuchera americana,-72.9316,41.407
Heuchera americana,-72.9316,41.407
Heuchera americana,-72.9316,41.407
Heuchera americana,-72.9316,41.407
Heuchera americana,-72.33944,41.78444
Heuchera americana,-72.3394,41.7828
Heuchera americana,-72.3394,41.7829
Heuchera bracteata,-105.31005,40.78809
Heuchera bracteata,-105.59694,39.6362
Heuchera bracteata,-105.59667,40.55915
Heuchera bracteata,-105.52294,40.37499
Heuchera bracteata,-105.3923,40.3729
Heuchera bracteata,-105.1944,40.5393
Heuchera bracteata,-105.63333,39.7
Heuchera bracteata,-105.59694,39.6362
Heuchera bracteata,-105.41666,39.61666
Heuchera bracteata,-105.52234,39.67373
Heuchera bracteata,-105.4303,40.34055
Heuchera bracteata,-105.229,40.6282
Heuchera bracteata,-105.229,40.6282
Heuchera bracteata,-105.45333,39.9825
Heuchera bracteata,-105.5242,40.7341
Heuchera bracteata,-105.6028,39.6583
Heuchera bracteata,-105.5938,39.63632
Heuchera bracteata,-105.77805,39.65166
Heuchera bracteata,-105.43333,40.17528
Heuchera bracteata,-105.1944,40.5393
Heuchera bracteata,-105.63288,40.40822
Heuchera bracteata,-105.45722,40.07833
Heuchera bracteata,-105.504,40.3835
Heuchera bracteata,-105.31314,40.64164
Heuchera bracteata,-105.44,39.9901
Heuchera bracteata,-105.36002,39.7509
Heuchera bracteata,-105.60094,40.04825
Heuchera bracteata,-105.3577,39.75049
Heuchera bracteata,-105.572,39.6368
Heuchera bracteata,-105.5588,40.8008
Heuchera bracteata,-105.503,39.69225
Heuchera bracteata,-105.4458,40.4537
Heuchera bracteata,-105.5065,39.7144
Heuchera bracteata,-105.60267,39.63066
Heuchera bracteata,-105.2403,40.43665
Heuchera bracteata,-105.5891,40.5655
Heuchera bracteata,-105.60908,39.6513
Heuchera bracteata,-105.42719,39.92982
Heuchera bracteata,-105.8008,39.6931
Heuchera bracteata,-105.3666,40.1392
Heuchera bracteata,-105.8008,39.6931
Heuchera bracteata,-105.41653,39.86408
Heuchera bracteata,-105.229,40.6282
Heuchera bracteata,-105.5065,39.6871
Heuchera bracteata,-105.39639,40.87333
Heuchera bracteata,-105.5242,40.7487
Heuchera bracteata,-105.57093,39.50986
Heuchera bracteata,-105.570927,39.509857
Heuchera bracteata,-105.3666,39.6022
Heuchera bracteata,-105.5219,39.6033
Heuchera bracteata,-105.41666,39.61666
Heuchera bracteata,-105.60267,39.630661
Heuchera bracteata,-105.596938,39.636196
Heuchera bracteata,-105.596938,39.636196
Heuchera bracteata,-105.593804,39.63632
Heuchera bracteata,-105.572,39.6368
Heuchera bracteata,-105.609081,39.651302
Heuchera bracteata,-105.6028,39.6583
Heuchera bracteata,-105.5654,39.6725
Heuchera bracteata,-105.522336,39.673732
Heuchera bracteata,-105.399737,39.685947
Heuchera bracteata,-105.5065,39.6871
Heuchera bracteata,-105.596,39.6877
Heuchera bracteata,-105.502998,39.692252
Heuchera bracteata,-105.8008,39.6931
Heuchera bracteata,-105.8008,39.6931
Heuchera bracteata,-105.5065,39.7144
Heuchera bracteata,-105.5065,39.7144
Heuchera bracteata,-105.3577,39.750492
Heuchera bracteata,-105.416526,39.864075
Heuchera bracteata,-105.427188,39.929817
Heuchera bracteata,-105.44,39.9901
Heuchera bracteata,-105.600939,40.048246
Heuchera bracteata,-105.4572222,40.07833333
Heuchera bracteata,-105.6563,40.0894
Heuchera bracteata,-105.6801,40.1011
Heuchera bracteata,-105.7415,40.108
Heuchera bracteata,-105.7066,40.1105
Heuchera bracteata,-105.6733,40.1337
Heuchera bracteata,-105.3666,40.1392
Heuchera bracteata,-105.7162,40.1466
Heuchera bracteata,-105.7286,40.1538
Heuchera bracteata,-105.3923,40.3729
Heuchera bracteata,-105.52294,40.37499
Heuchera bracteata,-105.504,40.3835
Heuchera bracteata,-105.5417,40.4041
Heuchera bracteata,-105.632885,40.408224
Heuchera bracteata,-105.2402,40.4307
Heuchera bracteata,-105.4242,40.4322
Heuchera bracteata,-105.240304,40.436653
Heuchera bracteata,-105.4458,40.4537
Heuchera bracteata,-105.8796,40.4768
Heuchera bracteata,-105.1944,40.5393
Heuchera bracteata,-105.1944,40.5393
Heuchera bracteata,-105.6595,40.5466
Heuchera bracteata,-105.6271,40.5589
Heuchera bracteata,-105.596672,40.559155
Heuchera bracteata,-105.5891,40.5655
Heuchera bracteata,-105.4726,40.5711
Heuchera bracteata,-105.4322,40.5756
Heuchera bracteata,-105.8009,40.6257
Heuchera bracteata,-105.229,40.6282
Heuchera bracteata,-105.229,40.6282
Heuchera bracteata,-105.229,40.6282
Heuchera bracteata,-105.31314,40.64164
Heuchera bracteata,-105.4576,40.675
Heuchera bracteata,-105.7087,40.7235
Heuchera bracteata,-105.5242,40.7341
Heuchera bracteata,-105.517467,40.735798
Heuchera bracteata,-105.5242,40.7487
Heuchera bracteata,-105.6956,40.7632
Heuchera bracteata,-105.5588,40.8008
Heuchera bracteata,-105.396389,40.873333
Heuchera bracteata,-105.3383333,40.875
Heuchera bracteata,-105.28,41.0536
Heuchera bracteata,-105.3733,41.211
Heuchera brevistaminea,-116.4393,32.9039
Heuchera brevistaminea,-116.4393,32.9039
Heuchera brevistaminea,-116.39424,32.87563
Heuchera brevistaminea,-116.41869,32.88125
Heuchera brevistaminea,-116.41869,32.88125
Heuchera brevistaminea,-116.45807,32.92561
Heuchera brevistaminea,-116.44974,32.89505
Heuchera brevistaminea,-116.39424,32.87563
Heuchera brevistaminea,-116.51614,32.97607
Heuchera brevistaminea,-116.50455,32.97763
Heuchera brevistaminea,-116.52089,32.9876
Heuchera brevistaminea,-116.45889,32.92556
Heuchera brevistaminea,-116.413,32.8715
Heuchera brevistaminea,-116.3978,32.9534
Heuchera brevistaminea,-116.42,32.8926
Heuchera brevistaminea,-116.4393,32.9039
Heuchera brevistaminea,-116.41472,32.87889
Heuchera brevistaminea,-116.4393,32.9039
Heuchera brevistaminea,-116.41472,32.87889
Heuchera brevistaminea,-116.41869,32.88125
Heuchera brevistaminea,-116.44974,32.89505
Heuchera brevistaminea,-116.42,32.8926
Heuchera brevistaminea,-116.39424,32.87563
Heuchera brevistaminea,-116.45807,32.92561
Heuchera brevistaminea,-116.45889,32.92556
Heuchera brevistaminea,-116.413,32.8715
Heuchera brevistaminea,-116.52089,32.9876
Heuchera brevistaminea,-116.39424,32.87563
Heuchera brevistaminea,-116.3983871,32.9534107
Heuchera brevistaminea,-116.4393,32.9039
Heuchera brevistaminea,-116.50455,32.97763
Heuchera brevistaminea,-116.41869,32.88125
Heuchera brevistaminea,-116.51614,32.97607
Heuchera caespitosa,-119.1799,34.526
Heuchera caespitosa,-119.1783,34.5261
Heuchera caespitosa,-119.1769,34.9227
Heuchera caespitosa,-118.3613,35.0492
Heuchera caespitosa,-118.4847,35.0468
Heuchera caespitosa,-119.1769,34.9227
Heuchera caespitosa,-119.1799,34.526
Heuchera caespitosa,-119.1799,34.526
Heuchera caespitosa,-119.18,34.527
Heuchera caespitosa,-119.417,34.478
Heuchera caespitosa,-119.18,34.527
Heuchera caespitosa,-118.8785,34.627
Heuchera caespitosa,-118.868,34.609
Heuchera caespitosa,-119.161,34.623
Heuchera caespitosa,-118.6942,35.5449
Heuchera caespitosa,-119.1769,34.9227
Heuchera caespitosa,-119.14733,34.811643
Heuchera caroliniana,-81.108692,35.972354
Heuchera caroliniana,-79.984503,35.083704
Heuchera caroliniana,-80.339921,35.456018
Heuchera caroliniana,-80.100088,35.676288
Heuchera caroliniana,-80.417863,36.02152
Heuchera caroliniana,-81.1151,35.310996
Heuchera caroliniana,-80.78997,35.774836
Heuchera caroliniana,-80.905932,35.604503
Heuchera caroliniana,-81.108204,35.44316
Heuchera caroliniana,-81.146381,35.498916
Heuchera caroliniana,-81.114977,35.462615
Heuchera caroliniana,-80.726792,35.316748
Heuchera caroliniana,-82.213179,35.909561
Heuchera caroliniana,-79.937081,35.728233
Heuchera caroliniana,-80.392293,35.722574
Heuchera caroliniana,-80.2814,35.483961
Heuchera caroliniana,-80.121609,35.37912
Heuchera caroliniana,-80.328639,35.298909
Heuchera caroliniana,-80.253197,35.477373
Heuchera caroliniana,-80.28283,36.398194
Heuchera caroliniana,-80.493329,36.258363
Heuchera caroliniana,-80.499788,35.180453
Heuchera caroliniana,-80.489723,35.133128
Heuchera caroliniana,-80.84069,34.548212
Heuchera caroliniana,-80.891793,34.598067
Heuchera caroliniana,-80.473022,34.692403
Heuchera caroliniana,-79.72739,34.31362
Heuchera caroliniana,-80.863369,34.541857
Heuchera caroliniana,-80.52613,34.668949
Heuchera chlorantha,-123.79104,48.03914
Heuchera chlorantha,-121.66944,46.60667
Heuchera chlorantha,-123.3296,45.354
Heuchera chlorantha,-121.933,43.5368
Heuchera chlorantha,-122.7522,45.4661
Heuchera chlorantha,-122.6694,45.4208
Heuchera chlorantha,-121.9529,43.5223
Heuchera chlorantha,-121.6333,43.7677
Heuchera chlorantha,-121.30818,45.97682
Heuchera chlorantha,-121.3142,43.9564
Heuchera chlorantha,-121.46333,45.715
Heuchera chlorantha,-121.6355,44.3981
Heuchera chlorantha,-121.7417,45.0964
Heuchera chlorantha,-122.4912,42.4975
Heuchera chlorantha,-121.97222,42.68556
Heuchera chlorantha,-122.7824,45.4844
Heuchera chlorantha,-122.1445,43.7467
Heuchera chlorantha,-123.1639,42.8486
Heuchera chlorantha,-124.25139,48.12639
Heuchera chlorantha,-123.3296,45.354
Heuchera chlorantha,-122.0028,44.6476
Heuchera chlorantha,-122.91667,49.35
Heuchera chlorantha,-122.9407,45.0258
Heuchera chlorantha,-121.4739,44.976
Heuchera chlorantha,-121.6268,44.547
Heuchera chlorantha,-121.5419,45.6272
Heuchera chlorantha,-122.3028,44.7547
Heuchera chlorantha,-121.9722,42.6856
Heuchera chlorantha,-122.9625,44.0719
Heuchera chlorantha,-121.9669,43.5014
Heuchera chlorantha,-122.675,45.5236
Heuchera chlorantha,-121.8126,43.552
Heuchera chlorantha,-122.33083,47.60639
Heuchera chlorantha,-122.33889,47.6
Heuchera chlorantha,-122.675,45.5236
Heuchera chlorantha,-121.97222,42.68556
Heuchera cylindrica,-123.19167,41.91667
Heuchera cylindrica,-123.08333,51.76667
Heuchera cylindrica,-123.08333,51.76667
Heuchera cylindrica,-122.8414,42.0542
Heuchera cylindrica,-122.5,52.33333
Heuchera cylindrica,-122.5,52.33333
Heuchera cylindrica,-122.4928,42.0606
Heuchera cylindrica,-122.42917,51.74167
Heuchera cylindrica,-122.42917,51.74167
Heuchera cylindrica,-122.42917,51.74167
Heuchera cylindrica,-122.42917,51.74167
Heuchera cylindrica,-122.39583,51.70417
Heuchera cylindrica,-122.39583,51.70417
Heuchera cylindrica,-122.31667,50.73333
Heuchera cylindrica,-122.31667,50.73333
Heuchera cylindrica,-122.26667,51.93333
Heuchera cylindrica,-122.26667,51.93333
Heuchera cylindrica,-122.16667,50.66667
Heuchera cylindrica,-122.16667,50.66667
Heuchera cylindrica,-121.9334,41.4848
Heuchera cylindrica,-121.83333,52.03333
Heuchera cylindrica,-121.83333,52.03333
Heuchera cylindrica,-121.75,50.28333
Heuchera cylindrica,-121.75,50.28333
Heuchera cylindrica,-121.66667,50.83333
Heuchera cylindrica,-121.66667,50.83333
Heuchera cylindrica,-121.61667,50.73333
Heuchera cylindrica,-121.61667,50.73333
Heuchera cylindrica,-121.5984428,41.58201841
Heuchera cylindrica,-121.5948145,41.69507681
Heuchera cylindrica,-121.56667,50.23333
Heuchera cylindrica,-121.56667,50.23333
Heuchera cylindrica,-121.56667,50.36667
Heuchera cylindrica,-121.56667,50.36667
Heuchera cylindrica,-121.56667,50.36667
Heuchera cylindrica,-121.52464,41.72086
Heuchera cylindrica,-121.52315,46.87444
Heuchera cylindrica,-121.5126,45.3373
Heuchera cylindrica,-121.50833,46.87306
Heuchera cylindrica,-121.4984128,41.73847702
Heuchera cylindrica,-121.4478,45.288
Heuchera cylindrica,-121.41667,50.4
Heuchera cylindrica,-121.3,50.71667
Heuchera cylindrica,-121.3,50.71667
Heuchera cylindrica,-121.2739,43.7133
Heuchera cylindrica,-121.26333,46.42417
Heuchera cylindrica,-121.2547,43.7203
Heuchera cylindrica,-121.2376,43.7269
Heuchera cylindrica,-121.2269,44.876
Heuchera cylindrica,-121.19722,46.87194
Heuchera cylindrica,-121.1719,45.2475
Heuchera cylindrica,-121.095,47.39917
Heuchera cylindrica,-121.0691,45.1702
Heuchera cylindrica,-121.0639,43.3778
Heuchera cylindrica,-121.0528,43.3567
Heuchera cylindrica,-121.0528,43.3567
Heuchera cylindrica,-121.0358,45.2611
Heuchera cylindrica,-121.0358,45.2611
Heuchera cylindrica,-120.99185,47.09607
Heuchera cylindrica,-120.9783,44.1989
Heuchera cylindrica,-120.96884,47.77383
Heuchera cylindrica,-120.94833,47.15167
Heuchera cylindrica,-120.94306,46.96611
Heuchera cylindrica,-120.93722,46.81832
Heuchera cylindrica,-120.93722,46.81832
Heuchera cylindrica,-120.92043,46.80851
Heuchera cylindrica,-120.91667,47.5
Heuchera cylindrica,-120.91667,47.5
Heuchera cylindrica,-120.915,47.36444
Heuchera cylindrica,-120.91262,47.39282
Heuchera cylindrica,-120.90611,48.16361
Heuchera cylindrica,-120.90605,47.4216
Heuchera cylindrica,-120.89806,47.42333
Heuchera cylindrica,-120.8907,42.4958
Heuchera cylindrica,-120.88008,47.60792
Heuchera cylindrica,-120.87702,47.37245
Heuchera cylindrica,-120.87694,47.25143
Heuchera cylindrica,-120.85639,47.175
Heuchera cylindrica,-120.85255,46.72625
Heuchera cylindrica,-120.84806,46.82
Heuchera cylindrica,-120.84263,47.40978
Heuchera cylindrica,-120.8339,42.5627
Heuchera cylindrica,-120.832,47.59626
Heuchera cylindrica,-120.826,48.39685
Heuchera cylindrica,-120.8119,42.4637
Heuchera cylindrica,-120.80928,42.46507
Heuchera cylindrica,-120.80278,48.08806
Heuchera cylindrica,-120.78399,48.50177
Heuchera cylindrica,-120.78333,50.1
Heuchera cylindrica,-120.78333,50.1
Heuchera cylindrica,-120.7625,47.42889
Heuchera cylindrica,-120.75033,48.5023
Heuchera cylindrica,-120.74198,47.43891
Heuchera cylindrica,-120.74198,47.43891
Heuchera cylindrica,-120.74198,47.43891
Heuchera cylindrica,-120.73758,48.10554
Heuchera cylindrica,-120.72962,47.11452
Heuchera cylindrica,-120.72861,47.49639
Heuchera cylindrica,-120.72861,47.49639
Heuchera cylindrica,-120.71462,48.74183
Heuchera cylindrica,-120.71417,47.41222
Heuchera cylindrica,-120.71417,47.41222
Heuchera cylindrica,-120.71111,46.67
Heuchera cylindrica,-120.70028,47.61611
Heuchera cylindrica,-120.69833,46.73111
Heuchera cylindrica,-120.69722,46.72475
Heuchera cylindrica,-120.68062,48.74147
Heuchera cylindrica,-120.67042,48.72029
Heuchera cylindrica,-120.67042,48.72029
Heuchera cylindrica,-120.66417,47.25389
Heuchera cylindrica,-120.66417,47.25389
Heuchera cylindrica,-120.66107,47.4629
Heuchera cylindrica,-120.66028,47.59639
Heuchera cylindrica,-120.6594,47.42488
Heuchera cylindrica,-120.65694,47.3846
